archivo,hoja,bloque_idx,fila_no,producto,unidad_medida,cant_solicitada,cant_devuelta,cant_adicional,cant_total_salida
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,1,Observaciones:                                                                                                                                                                                                  BE:6(585309),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,4,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,2,Observaciones:                                                                                                                                                                                                  CT: 29(585308),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 29,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,0,Observaciones:                                                                                                                                                                                              A3:3(585443),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,1,Observaciones:                                                                                                                                                                                                  BE:5(585442),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,4,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,4,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,4,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,2,Observaciones:                                                                                                                                                                                                  CT: 21(585441),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS- ABRIL 30,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,0,Observaciones:                                                                                                                                                                                              A3: 6(585871),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,1,Observaciones:                                                                                                                                                                                                  BE:6(585870),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,4,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,8,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,2,Observaciones:                                                                                                                                                                                                  CT: 29(585869),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS- mayo 4,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,4,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,0,Observaciones:                                                                                                                                                                                              A3: 9(585998),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,1,Observaciones:                                                                                                                                                                                                  BE:6(585997),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,4,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,11,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,10,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,2,Observaciones:                                                                                                                                                                                                  CT: 34(585996),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,  SALIDAS RAPIFRITOS- mayo 5,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,1,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,0,Observaciones:                                                                                                                                                                                              A3: 6(586152),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,1,Observaciones:                                                                                                                                                                                                  BE:6(585997),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,17,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,2,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,2,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,2,Observaciones:                                                                                                                                                                                                  CT: 17(586235),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx,SALIDAS RAPIFRITOS-MAYO 6,2,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,0,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,0,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,0,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,0,4,EMPANADA POLLO QUESO FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,0,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,0,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,0,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,0,Observaciones:                                                                                                                                                                                              A3: 6(586152),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,0,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,1,1,EMPANADA HAWAIANA FRITA,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,1,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,1,3,EMPANADA MIXTA DE TRIGO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,1,4,EMPANADA POLLO QUESO FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,1,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,2,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,1,6,PAPA DE (POLLO CARNE Y MEDIO HUEVO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,1,7,AREPA DE HUEVO,UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,1,Observaciones:                                                                                                                                                                                                  BE:6(586291),,,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,1,Espacio para Nombre y firma DESPACHADOR,,Espacio para Nombre y firma RECEPTOR,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,2,1,EMPANADA HAWAIANA FRITA,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,2,2,EMPANADA DE YUCA (CARNE Y POLLO),UNIDAD,,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,2,3,EMPANADA MIXTA DE TRIGO,UNIDAD,3,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,2,4,EMPANADA POLLO QUESO FRITA,UNIDAD,14,,,
EMPANADAS-RAPRITOS__SJME_DF_14MAYO.xlsx, SALIDAS RAPIFRITOS-MAYO 7,2,5,FLAUTA POLLO QUESO CHAMPIÑONES FRITA,UNIDAD,5,,,
